上市编号,上市公司名,违纪类型,红头文件
600321,*ST正源,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/f31af07a-9ab3-49c9-aa69-0f8363b18e74.pdf
600247,*ST成城,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/db3b32b7-57a0-437b-b829-c9973d322448.pdf
600896,*ST海投,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/44c365dc-2e45-40fd-a3a1-830143e9ec9c.pdf
600811,东方集团,监管工作函,NO SUCH FILE!
600122,宏图高科,监管工作函,NO SUCH FILE!
600288,大恒科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/cc5a8554-7857-4924-80d8-3604de3118f1.pdf
603718,海利生物,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/70a63828-d0aa-40cc-8eee-d75ead69c60f.pdf
600086,东方金钰,监管工作函,NO SUCH FILE!
600165,新日恒力,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/09428643-21d9-495c-b9f4-62a97e6721bc.pdf
600165,新日恒力,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/09428643-21d9-495c-b9f4-62a97e6721bc.pdf
600165,新日恒力,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/0f0ef00f-a3ba-4f39-90ee-c9235673e636.pdf
600165,新日恒力,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/f3717fb0-7018-4441-b668-0f3d94393407.pdf
600568,中珠医疗,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c5cfac52-b8c1-4b87-8f97-1760861e18a7.pdf
601216,君正集团,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2d38fae7-05a4-4a5f-9c58-cf37d615be94.pdf
600515,海航基础,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/bc982af7-7fe6-4592-8807-d9e4f76ea148.pdf
601969,海南矿业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4fd39880-ef7e-4319-a884-f06e5b0ecbbd.pdf
601012,隆基股份,监管工作函,NO SUCH FILE!
600693,东百集团,监管工作函,NO SUCH FILE!
600119,长江投资,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/bf86cb57-464a-483e-9c08-e2e3c876380c.pdf
600119,长江投资,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/87ebf09a-254a-4dd7-af70-d5b4eadc9510.pdf
601127,小康股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/1b628fa9-221b-4e37-9b64-d57af4da486a.pdf
603399,吉翔股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/ebf8367f-2678-41c5-aee5-11a196814d7e.pdf
600086,东方金钰,监管工作函,NO SUCH FILE!
600280,中央商场,监管工作函,NO SUCH FILE!
600610,*ST毅达,监管工作函,NO SUCH FILE!
600226,瀚叶股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/527ac6eb-98e9-4e95-8ee8-6c9b8798a6ec.pdf
603630,拉芳家化,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a9b2a6d7-4b81-4bf5-a433-4246887567c5.pdf
600387,海越能源,监管工作函,NO SUCH FILE!
600768,宁波富邦,监管工作函,NO SUCH FILE!
600671,天目药业,监管工作函,NO SUCH FILE!
601880,大连港,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a17b87a6-6e31-4723-b838-3e684685b30b.pdf
600247,*ST成城,监管工作函,NO SUCH FILE!
600555,海航创新,监管工作函,NO SUCH FILE!
600751,海航科技,监管工作函,NO SUCH FILE!
600084,中葡股份,监管工作函,NO SUCH FILE!
600777,新潮能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/25144657-fa37-4c07-8f32-8bd7e643845e.pdf
600366,宁波韵升,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c926fe05-f712-4915-9716-61e512efd019.pdf
603128,华贸物流,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/8ad45a4d-5a4a-4fcd-9d23-47f37c6c47d8.pdf
603138,海量数据,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/0e8d4e52-96f2-4490-801c-968516d4aede.pdf
603368,柳药股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/5d2c940d-999e-4e95-b3af-5b801d55afd8.pdf
603997,继峰股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/e6e223f5-9c64-4266-9d6d-d682d5e79ca5.pdf
600070,浙江富润,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c204587b-5365-4cad-ab83-ccd3037ca576.pdf
600634,*ST富控,监管工作函,NO SUCH FILE!
603778,乾景园林,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a6527ebc-a3d7-45dd-b637-b9110d4641f9.pdf
600671,天目药业,监管工作函,NO SUCH FILE!
600462,九有股份,监管工作函,NO SUCH FILE!
600086,东方金钰,监管工作函,NO SUCH FILE!
600387,海越能源,监管工作函,NO SUCH FILE!
600610,*ST毅达,监管工作函,NO SUCH FILE!
600620,天宸股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d01984e5-8cc4-4cfd-8d82-f03814d46526.pdf
600745,闻泰科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/bc2ecca4-8492-426f-b152-d097bc6a55c9.pdf
600664,哈药股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b88ff1b3-6f9f-4b51-8764-b946c62c6706.pdf
600664,哈药股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4f97b305-a867-4e97-a3da-3f9a5afdd5e4.pdf
603378,亚士创能,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f114c2a5-0b2f-4910-a6c1-26ad2d73f010.pdf
600829,人民同泰,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/0254783e-12ca-4d2a-acff-515d0c807a69.pdf
600829,人民同泰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/906e39ab-c489-49e9-b200-cba7b362f4a0.pdf
600556,ST慧球,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/97dc7b38-d8eb-42e7-8174-a97036b9746a.pdf
600145,*ST新亿,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/6797902e-fcd0-488e-89e3-3b2b830e5da2.pdf
600145,*ST新亿,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/b8df4c87-107c-499b-ad95-6e193a78eb34.pdf
600526,菲达环保,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/79e21075-52d6-471a-86fc-1b4a6e807ec1.pdf
600526,菲达环保,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4f823d40-5392-41ac-8415-900fdaf3345e.pdf
600673,东阳光科,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/f7a2a688-4ec5-4731-b93e-7c461cdb458a.pdf
600074,*ST保千,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/5b899541-3902-4f9c-8e3d-772df0a8ab29.pdf
600074,*ST保千,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/5b899541-3902-4f9c-8e3d-772df0a8ab29.pdf
600701,*ST工新,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a806843f-6e9e-4bcb-9397-d60a2a916b24.pdf
600701,*ST工新,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/a806843f-6e9e-4bcb-9397-d60a2a916b24.pdf
600701,*ST工新,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/a806843f-6e9e-4bcb-9397-d60a2a916b24.pdf
600807,*ST天业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/9c5cecb0-514d-4db8-8ee3-ccf3033272ef.pdf
600807,*ST天业,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/9c5cecb0-514d-4db8-8ee3-ccf3033272ef.pdf
600807,*ST天业,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/9c5cecb0-514d-4db8-8ee3-ccf3033272ef.pdf
600610,*ST毅达,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/b0409fdb-59df-428d-a880-d3431cd77193.pdf
600610,*ST毅达,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/b0409fdb-59df-428d-a880-d3431cd77193.pdf
600610,*ST毅达,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/b0409fdb-59df-428d-a880-d3431cd77193.pdf
600651,飞乐音响,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a5b032cb-333e-4926-8292-c45843f5678e.pdf
600651,飞乐音响,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/c0c372d7-4b07-46ca-b5d4-030a66ab4a3a.pdf
600651,飞乐音响,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c0c372d7-4b07-46ca-b5d4-030a66ab4a3a.pdf
600836,界龙实业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c88668cb-3112-4b33-9084-5436c77332c6.pdf
600836,界龙实业,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/c88668cb-3112-4b33-9084-5436c77332c6.pdf
600525,长园集团,监管工作函,NO SUCH FILE!
600193,*ST创兴,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c0d7a830-31f2-4c98-97ae-d9b59acc420c.pdf
600275,ST昌鱼,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a41a8a72-1068-4d49-b45c-59bf8d3cda39.pdf
600408,*ST安泰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a7e94dd6-2ebf-494f-9f45-315158bb4e40.pdf
600666,奥瑞德,监管工作函,NO SUCH FILE!
600680,*ST上普,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/18524ec4-4d9b-4634-a63e-fcbd062c13b2.pdf
600680,*ST上普,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/18524ec4-4d9b-4634-a63e-fcbd062c13b2.pdf
600393,粤泰股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/17e01900-f7d4-44ac-afda-adefde24112f.pdf
600792,云煤能源,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/015d64aa-bbc8-4c39-8478-6cd40febb4b4.pdf
600055,万东医疗,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/29ff3fcc-5dc3-449d-b658-6eea0c168f31.pdf
600097,开创国际,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/065fd5d7-fca5-4ac3-8fa2-bfea83d32606.pdf
600856,中天能源,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/f3048586-fc81-419c-9251-5e60b2a80c0f.pdf
603083,剑桥科技,监管工作函,NO SUCH FILE!
600122,宏图高科,监管工作函,NO SUCH FILE!
600556,ST慧球,监管工作函,NO SUCH FILE!
600884,杉杉股份,监管工作函,NO SUCH FILE!
600187,国中水务,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/00b8dc58-8231-4f7a-9a2b-d796ca9a814d.pdf
600593,大连圣亚,监管工作函,NO SUCH FILE!
600238,*ST椰岛,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/f0aeb828-8085-4278-9553-2b3c9cb0d0bd.pdf
600415,小商品城,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/f871bae0-5acd-48bf-9c18-2dafc9728328.pdf
600403,大有能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/0faf6e52-2cd7-4500-915a-113c10aa42b8.pdf
600599,熊猫金控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/72756054-49a2-49be-9f77-521e328636ad.pdf
600855,航天长峰,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a4da7dbf-6535-42dc-be6a-79137024dffb.pdf
600891,秋林集团,监管工作函,NO SUCH FILE!
600267,海正药业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d9298178-73eb-4c56-b1f6-20a41badc452.pdf
600267,海正药业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/029c84ca-05e3-44a9-98da-5e4a23d78aa4.pdf
600267,海正药业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d76ed778-8826-4877-bff3-25853dbaecfe.pdf
600267,海正药业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d76ed778-8826-4877-bff3-25853dbaecfe.pdf
603396,金辰股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/92974831-7584-4d6a-993d-fefa0afc9e84.pdf
603690,至纯科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b0202788-d8bc-4ec2-b705-f013ae10382f.pdf
603598,引力传媒,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4f70b447-5be3-465d-a6af-a52e189caab1.pdf
600576,祥源文化,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/7a03e234-b433-488b-8a74-17deda9eaa24.pdf
600576,祥源文化,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/7a03e234-b433-488b-8a74-17deda9eaa24.pdf
600652,游久游戏,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/01f796c8-916e-44b2-9a0e-06a7b63a1199.pdf
600175,美都能源,监管工作函,NO SUCH FILE!
600322,天房发展,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/1fa0cca5-97ac-49c9-a34d-31e20608add0.pdf
601599,鹿港文化,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/ee252a04-c46e-421f-af6c-d3d5c6d84089.pdf
900957,凌云B股,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/23509847-bd75-4ba0-beba-0b5894f2ccdc.pdf
600160,巨化股份,监管工作函,NO SUCH FILE!
600568,中珠医疗,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/6e0c9a78-e812-4788-9501-31a24254903b.pdf
600712,南宁百货,监管工作函,NO SUCH FILE!
600230,沧州大化,监管工作函,NO SUCH FILE!
601798,*ST蓝科,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d52d8509-2270-42f2-a142-91197e936a06.pdf
601798,*ST蓝科,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/d52d8509-2270-42f2-a142-91197e936a06.pdf
600539,*ST狮头,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e94f00e7-a6b5-4f3e-8bf8-b1f90102ee56.pdf
600751,海航科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/70ea7f10-1ccb-491f-9eb1-a83ff5fba13d.pdf
600241,时代万恒,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/64181749-fa7e-4ccf-9443-fc280aeacd85.pdf
600399,*ST抚钢,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/719ea818-ea83-45ae-a3be-6dd0d0d01667.pdf
603611,诺力股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/07ecab2b-2516-43e9-a50a-2a2116ceefe0.pdf
600601,方正科技,监管工作函,NO SUCH FILE!
601828,美凯龙,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/9b6b8cdb-6fc2-4830-bc0f-6a77aa22a1d3.pdf
600568,中珠医疗,监管工作函,NO SUCH FILE!
600824,益民集团,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/69040fee-f398-442f-80e8-013bbcc175bf.pdf
600086,东方金钰,监管工作函,NO SUCH FILE!
600234,ST山水,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a8e883e6-dabc-47c8-8c41-2036be0fa7a9.pdf
600682,南京新百,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/27d0abb6-dcb5-4119-8542-04e2b2402004.pdf
601113,华鼎股份,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/11bcf890-c7ce-48ab-a598-be1008453252.pdf
600988,赤峰黄金,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/6c07feaf-17cd-4259-be7c-e4b88bb85e02.pdf
600175,美都能源,监管工作函,NO SUCH FILE!
600556,ST慧球,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/43311c73-7cd4-449b-bb2d-2f0aa3bba50e.pdf
603520,司太立,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/7022b847-d1d5-4737-81ba-3313a403a0a7.pdf
603729,龙韵股份,监管工作函,NO SUCH FILE!
603098,森特股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/27a95937-1b1d-45c7-b48d-3a54c4d721da.pdf
600682,南京新百,监管工作函,NO SUCH FILE!
600037,歌华有线,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/e177e646-da08-4d93-8c76-1614ba7fbdda.pdf
600680,*ST上普,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/862bf9ad-ce61-4e24-ae3e-3553a487e59d.pdf
600680,*ST上普,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/862bf9ad-ce61-4e24-ae3e-3553a487e59d.pdf
600757,长江传媒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/35d45ed8-37df-4ee6-b2ee-a4cd28f5fda5.pdf
600818,中路股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/cfd2c3e7-e9db-4574-9121-ca1cddacb2b9.pdf
603999,读者传媒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/2de7a753-6799-4a8c-9896-45c6c5125884.pdf
600010,包钢股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a8482dbf-ba90-4754-8f97-8a2dcb3eb785.pdf
600076,康欣新材,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/7dc24e05-fe69-486b-8c28-0a8a51f36a1f.pdf
601311,骆驼股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/bd8f9dfc-2d04-48b2-9dcf-3f3353f49fc2.pdf
600870,*ST厦华,监管工作函,NO SUCH FILE!
600728,佳都科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/ccf2df4c-58cc-4e19-996f-2159e3fa5284.pdf
